Main_ID,RAdeg,DEdeg,PosErr,Pos_ref,Spectype,Spectype_ref,Class,Compact,Mx,Mx_err,Mx_ref,Mo,Mo_err,Mo_ref,Period,Period_err,Period_ref,Superorbital Period,Superorbital Period_err,Superorbital Period_ref,Eccentricity,Eccentricity_err,Eccentricity_ref,Spin_period,Spin_period_err,Spin_period_ref,RV,RV_err,RV_ref,Distance,Distance_err_lo,Distance_err_up,IGR_var,Swift_var,XMM_var,Chandra_var,Var,best_ID,AGILE_ID,AGILE_RA,AGILE_Dec,AGILE_err,AGILE_ref,HEAO_ID,HEAO_RA,HEAO_Dec,HEAO_err,HEAO_ref,UHURU4_ID,UHURU4_RA,UHURU4_Dec,UHURU4_err,UHURU4_ref,ARIEL3_ID,ARIEL3_RA,ARIEL3_Dec,ARIEL3_err,ARIEL3_ref,IGR_ID,IGR_RA,IGR_Dec,IGR_err,IGR_ref,2E_ID,2E_RA,2E_Dec,2E_err,2E_ref,ROSAT_ID,ROSAT_RA,ROSAT_Dec,ROSAT_err,ROSAT_ref,ROSATF_ID,ROSATF_RA,ROSATF_Dec,ROSATF_err,ROSATF_ref,FERMI_ID,FERMI_RA,FERMI_Dec,FERMI_err,FERMI_ref,SAX_ID,SAX_RA,SAX_Dec,SAX_err,SAX_ref,Swift_ID,Swift_RA,Swift_Dec,Swift_err,Swift_ref,XMM_ID,XMM_RA,XMM_Dec,XMM_err,XMM_ref,Chandra_ID,Chandra_RA,Chandra_Dec,Chandra_err,Chandra_ref,2MASS_ID,2MASS_RA,2MASS_Dec,2MASS_err,2MASS_ref,Gaia_ID,Gaia_RA,Gaia_Dec,Gaia_err,Gaia_ref
XTE J1906+090,286.197768753988,9.04491104040267,1.55375169383155E-07,,Be?,2005ApJ...632.1069G,Be?,NS,,,,,,,81.4,0.1,2017ApJ...846..161C,,,,,,,89.17,0.02,1998ApJ...502L.129M,,,,6370,-1965,3471,Y,1.15179860591888,,1,Y,Gaia DR3 4310649153642824320,,,,,,,,,,,,,,,,,,,,,XTE J1906+090,286.19,9.039,0.0418333331743876,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J190447.5+090237,286.19819,9.04368,0.000499999986754523,,,,,,,2CXO J190447.4+090241,286.197786729465,9.04483997058212,0.000217486498041457,,2MASS J19044747+0902419,286.197812,9.044974,1.94444445272287E-05,,4.31064915364282E+018,286.197768753988,9.04491104040267,1.55375169383155E-07,
4U 1907+097,287.408532781921,9.82977678034131,7.17305319590701E-09,,O9.5Iab,2008A&A...486..911N,sg,NS,,,,27.8,,2005A&A...436.1049M,8.3753,0.0003,1998ApJ...496..386I,,,,0.28,0.1,1998ApJ...496..386I,437.5,0,1984PASJ...36..679M,,,,5351,-858,866,,14.3221473693848,1,,Y,Gaia DR3 4309225217336729088,,,,,,,,,,,,,,,,3A 1907+097,287.3448,9.8416,0.0636619781853955,,4U 1907+097,287.408,9.83,0.00483333319425583,,,,,,,,,,,,,,,,,,,,,,4U 1907+097,287.413,9.83,0.0283333341280619,,2SXPS J190938.0+094952,287.40874,9.83123,0.000972222222222222,,4XMM J190938.0+094947,287.408419,9.829954,0.000527815277777778,,,,,,,2MASS J19093804+0949473,287.408531,9.829809,1.94444445272287E-05,,4.30922521733673E+018,287.408532781921,9.82977678034131,7.17305319590701E-09,
AX J1910.7+0917,287.681682,9.274764,1.94444445272287E-05,,BI,2013A&A...555A.115R,sg,NS,,,,,,,,,,,,,,,,36200,110,2017MNRAS.469.3056S,,,,,,,Y,,1,1,Y,2MASS J19104360+0916291,,,,,,,,,,,,,,,,,,,,,AX J1910.7+0917,287.696,9.285,0.0570000012715658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4XMM J191043.5+091628,287.681611,9.274684,5.05133333333333E-05,,2CXO J191043.6+091629,287.68195126093,9.27483135572911,0.000285292267270864,,2MASS J19104360+0916291,287.681682,9.274764,1.94444445272287E-05,,0,,,,
4U 1909+07,287.700871856334,7.59765630241121,1.84246301651001E-07,,O7.5-9.5If,2005MNRAS.356..665M,sg,NS,,,,32,0,2005A&A...436.1049M,4.4007,0.0009,2004ApJ...617.1284L,15.18,0.003,2013ApJ...778...45C,0.021,0.039,2004ApJ...617.1284L,603.6,0.1,2020MNRAS.498.4830J,,,,4965,-2092,3850,,0.998765468597412,,,,Gaia DR3 4306419980916246656,,,,,,,,,,,,,,,,,,,,,4U 1909+07,287.7,7.596,0.00500000019868215,,,,,,,,,,,,,,,,,,,,,,4U 1909+07,287.723,7.608,0.0316666662693024,,2SXPS J191048.4+073550,287.70172,7.59732,0.000972222222222222,,,,,,,,,,,,2MASS J19104821+0735516,287.700889,7.597679,1.94444445272287E-05,,4.30641998091625E+018,287.700871856334,7.59765630241121,1.84246301651001E-07,
IGR J19113+1533,287.821308275807,15.5537690285269,1.59182184272342E-07,,sgB[e],2010A&A...519A..96M,sgB[e],,,,,,,,,,,,,,,,,,,,,,,3582,-1600,2138,Y,,,,Y,Gaia DR3 4512788387794112640,,,,,,,,,,,,,,,,,,,,,IGR J19113+1533,287.821,15.553,0.068833335240682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J19111744+1533116,287.82269,15.553224,1.66666662941376E-05,,4.51278838779411E+018,287.821308275807,15.5537690285269,1.59182184272342E-07,
SS 433,287.956506369912,4.98270852725688,5.11010539614492E-09,,A7Ib,2004ApJ...615..422H,sg,BH,4.2,0.4,2020A&A...640A..96P,11.3,0.6,2020A&A...640A..96P,13.08,0,2007A&A...474..903B,23.228,0.005,1997Ap&SS.252..439F,0.05,0.01,2021MNRAS.507L..19C,,,,69,4.7,2020A&A...640A..96P,7290,-857,1186,,1.78699541091919,1,1,Y,Gaia DR3 4293406612283985024,,,,,,,,,,,,,,,,,,,,,SS 433,287.957,4.983,0.00616666674613953,,,,,,,1WGA J1911.8+0459,287.9575,4.9839,0.0138888888888889,,,,,,,,,,,,SS 433,287.961,4.988,0.0333333333333333,,2SXPS J191149.4+045857,287.95602,4.9826,0.000694444444444444,,4XMM J191149.5+045857,287.956549,4.982742,5.71836111111111E-05,,2CXO J191149.5+045857,287.956495259953,4.98273329881503,0.00019719620766021,,2MASS J19114957+0458578,287.956555,4.982737,1.94444445272287E-05,,4.29340661228398E+018,287.956506369912,4.98270852725688,5.11010539614492E-09,
IGR J19140+0951,288.51760590601,9.8828643736502,8.44119240840276E-08,,B1Iab,2008A&A...486..911N,sg,NS,,,,,,,13.558,0.004,2004ATel..269....1C,,,,,,,5937,0,2016MNRAS.460.3637S,,,,4020,-1681,1826,,8.57526874542236,1,,Y,Gaia DR3 4309253392325650176,,,,,,,,,,,,,,,,,,,,,IGR J19140+0951,288.518,9.883,0.00633333325386047,,,,,,,,,,,,,,,,,,,,,,IGR J19140+0951,288.51,9.864,0.0433333317438761,,2SXPS J191404.2+095259,288.51774,9.88308,0.000638888875643412,,4XMM J191404.2+095258,288.517719,9.882929,0.000528148888888889,,2CXO J191404.2+095258X,288.517780882519,9.88279825559576,0.000402951854803723,,2MASS J19140422+0952577,288.51762,9.882703,1.94444445272287E-05,,4.30925339232565E+018,288.51760590601,9.8828643736502,8.44119240840276E-08,
IGR J19149+1036,288.736350958454,10.6101537371324,4.2049119869868E-07,,,,,,,,,,,,22.25,0.05,2015MNRAS.446.1041C,,,,,,,,,,,,,1101,-242,270,,1.82230222225189,,,,Gaia DR3 4309736077923798912,,,,,,,,,,,,,,,,,,,,,IGR J19149+1036,288.736,10.611,0.0211666663487752,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J191456.7+103638,288.73646,10.61066,0.000861111084620158,,,,,,,,,,,,2MASS J19145680+1036387,288.736696,10.610755,1.94444445272287E-05,,4.3097360779238E+018,288.736350958454,10.6101537371324,4.2049119869868E-07,
IGR J19294+1816,292.482926107224,18.3106059763334,1.8023121688101E-07,,B1Ve,2018MNRAS.476.2110R,Be,NS,,,,12.5,0,1996MNRAS.280L..31P,117.2,0.2,2009ATel.2008....1C,,,,,,,12.44,,2009ATel.2002....1S,,,,3189,-1241,1980,Y,14.2066659927368,,,Y,Gaia DR3 4323316622779495680,,,,,,,,,,,,,,,,,,,,,IGR J19294+1816,292.483,18.311,0.0211666663487752,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J192955.8+181838,292.48275,18.31073,0.000277777777777778,,,,,,,,,,,,2MASS J19295591+1818382,292.482972,18.310635,1.94444445272287E-05,,4.3233166227795E+018,292.482926107224,18.3106059763334,1.8023121688101E-07,
1RXS J194211.9+255552,295.546522364578,25.9348903504625,8.90981509453721E-09,,OB,2012ATel.4209....1M,,,,,,,,,166.5,0.5,2015MNRAS.451.2835D,,,,,,,,,,,,,9057,-2317,3895,,1.04514646530151,,,,Gaia DR3 2021785421455305344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1RXS  J194211.9+255552,295.54959,25.93125,0.005,,,,,,,,,,,,2SXPS J194211.1+255604,295.5464,25.93456,0.000972222222222222,,,,,,,,,,,,2MASS J19421116+2556056,295.546521,25.934912,3.05555553899871E-05,,2.02178542145531E+018,295.546522364578,25.9348903504625,8.90981509453721E-09,
XTE J1946+274,296.413974879557,27.3653991524759,4.72832057211134E-09,,B0-1IV-Ve,2002A&A...393..983V,Be,NS,,,,15,0,1996MNRAS.280L..31P,172.7,0.6,2015ApJ...815...44M,,,,0.246,0.009,2015ApJ...815...44M,15.78801,0.00004,2001A&A...370..529P,,,,13139,-2332,3380,Y,1.03471732139587,,1,Y,Gaia DR3 2028089540103670144,,,,,,,,,,,,,,,,,,,,,XTE J1946+274,296.414,27.365,0.00716666678587596,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J194539.2+272151,296.41371,27.36425,0.000972222222222222,,,,,,,2CXO J194539.3+272155,296.413911000015,27.3653712717613,0.0001984067815298,,2MASS J19453935+2721555,296.413989,27.365421,1.66666662941376E-05,,2.02808954010367E+018,296.413974879557,27.3653991524759,4.72832057211134E-09,
KS 1947+300,297.397838834721,30.2088084874013,2.44875904172659E-09,,B0Ve,2003A&A...397..739N,Be,NS,,,,17.5,,1996MNRAS.280L..31P,40.415,0.007,2004ApJ...613.1164G,,,,0.034,0.007,2004ApJ...613.1164G,18.7,,1995ApJ...446..826C,,,,15126,-2634,3148,Y,16.3710994720459,,1,Y,Gaia DR3 2031939548802102656,,,,,,,,,,,,,,,,,,,,,KS 1947+300,297.398,30.209,0.00799999982118607,,,,,,,,,,,,,,,,,,,,,,KS 1947+300,297.39,30.172,0.0299999992052714,,2SXPS J194935.5+301230,297.39822,30.2084,0.000527777771155039,,,,,,,2CXO J194935.4+301231,297.397761870803,30.2088340584546,0.000197382791015101,,2MASS J19493548+3012317,297.397861,30.208832,1.94444445272287E-05,,2.0319395488021E+018,297.397838834721,30.2088084874013,2.44875904172659E-09,
IGR J19498+2534,297.480949369952,25.5665948464224,3.58134145951933E-09,,BIa,2019ApJ...878...15H,SFXT,,,,,,,,,,,,,,,,,,,,,,,5991,-874,1125,,1.62077927589417,1,,Y,Gaia DR3 2026914849346539008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J194955.3+253359,297.48079,25.5665,0.000833333333333333,,4XMM J194955.4+253359,297.480956,25.56662,0.000181502222222222,,,,,,,2MASS J19495543+2533599,297.480989,25.566639,1.66666662941376E-05,,2.02691484934654E+018,297.480949369952,25.5665948464224,3.58134145951933E-09,
4U 1954+319,298.926398321426,32.0969303187364,4.4816763450702E-09,,MI,2020ApJ...904..143H,RSG,NS,,,,9,4,2020ApJ...904..143H,1296.6375,,2020ApJ...904..143H,,,,,,,18612,,2006A&A...460L...1M,,,,3432,-249,261,Y,1.34347832202911,,0,Y,Gaia DR3 2034031438383765760,,,,,,,,,,,,,,,,3A 1954+319,298.9981,32.0939,0,,4U 1954+319,298.926,32.097,0.00600000023841858,,,,,,,,,,,,,,,,,,,,,,4U 1954+319,298.947,32.096,0.0283333341280619,,2SXPS J195542.2+320547,298.92623,32.09639,0.000972222222222222,,,,,,,2CXO J195542.3+320549,298.926370238987,32.0969582401945,0.000208048012778925,,2MASS J19554232+3205492,298.926352,32.097004,3.33333325882753E-05,,2.03403143838377E+018,298.926398321426,32.0969303187364,4.4816763450702E-09,
Cyg X-1,299.590294829042,35.2015787651137,3.03832296695974E-09,,O9.7Iabpvar,2011ApJS..193...24S,sg,,21.2,2.2,2021Sci...371.1046M,40.6,7.7,2021Sci...371.1046M,5.5998,0.0001,1998MNRAS.301..285L,,,,0,,1998MNRAS.301..285L,,,,-7,5,2003ApJ...583..424G,2146,-53,64,,1.00177776813507,,,,Gaia DR3 2059383668236814720,,,,,,1H1956+350,299.51,35.1861,0.0100658430647149,,,,,,,3A 1956+350,299.59,35.2065,0,,Cyg X-1,299.59,35.202,0.00266666660706202,,2E 4306,299.1175,35.0661111111111,0.0105555555555556,,,,,,,,,,,,4FGL J1958.5+3512,299.6343,35.2024,0.037497,,Cyg X-1,299.578,35.22,0.026666667064031,,2SXPS J195821.8+351201,299.59111,35.20053,0.000694444444444444,,,,,,,,,,,,2MASS J19582166+3512057,299.59028,35.201599,1.66666662941376E-05,,2.05938366823681E+018,299.590294829042,35.2015787651137,3.03832296695974E-09,
IGR J20006+3210,300.091048996336,32.1897393316121,4.00860483447711E-09,,BV-III,2008A&A...482..113M,Be,NS,,,,,,,,,,,,,,,,889.7,4.7,2013MNRAS.436..945P,,,,8356,-1199,1766,,0.999784529209137,,,,Gaia DR3 2033989790047905024,,,,,,,,,,,,,,,,,,,,,IGR J20006+3210,300.091,32.189,0.0200000007947286,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J200021.9+321122,300.09139,32.18959,0.000972222222222222,,,,,,,,,,,,2MASS J20002185+3211232,300.091068,32.189781,1.66666662941376E-05,,2.0339897900479E+018,300.091048996336,32.1897393316121,4.00860483447711E-09,
IGR J20155+3827,303.866821067185,38.4238674149583,3.76245369099908E-09,,OBI,2021MNRAS.503..472O,sg ?,,,,,,,,,,,,,,,,,,,,,,,7207,-769,993,Y,,0,,Y,Gaia DR3 2060941573135965824,,,,,,,,,,,,,,,,,,,,,IGR J20155+3827,303.875,38.45,0.0768333355585734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4XMM J201528.0+382526,303.866981,38.423936,0.000174798055555556,,,,,,,2MASS J20152803+3825260,303.866824,38.423897,2.22222217255168E-05,,2.06094157313597E+018,303.866821067185,38.4238674149583,3.76245369099908E-09,
W63 X-1,304.799943077751,45.6671846942778,5.43114129039976E-08,,Be?,2004HEAD....8.1730R,Be?,NS,,,,,,,,,,,,,,,,36,,2004HEAD....8.1730R,,,,767,-107,157,,1.00037169456482,,,,Gaia DR3 2081690658900784896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2SXPS J201912.5+454000,304.80239,45.66675,0.0015555555290646,,,,,,,,,,,,2MASS J20191203+4540017,304.800141,45.667164,6.38888900478681E-05,,2.08169065890078E+018,304.799943077751,45.6671846942778,5.43114129039976E-08,
RX J2030.5+4751,307.628503749371,47.8640679293417,3.94681804916925E-09,,B0.5V-IIIe,1997A&A...323..853M,Be,,,,,14.6,,1996MNRAS.280L..31P,46.02,,2018MNRAS.481.2779S,,,,0.41,,2018MNRAS.481.2779S,,,,,,,2293,-85,95,,,0,,,Gaia DR3 2083644392294059520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1WGA J2030.5+4751,307.6271,47.8642,0.00361111111111111,,1RXS  J203032.8+475200,307.63666,47.86666,0.00472222222222222,,,,,,,,,,,,,,,,,4XMM J203030.7+475150,307.62816,47.864102,0.000261693611111111,,,,,,,2MASS J20303085+4751506,307.628543,47.864079,2.22222217255168E-05,,2.08364439229406E+018,307.628503749371,47.8640679293417,3.94681804916925E-09,
PSR J2032+4127,308.054669355906,41.4567587500388,3.31694622420602E-09,,B0Ve,2007ApJ...664.1102K,$\gamma$ Be,NS,,,,15,2.8,2010AN....331..349H,17000,1000,2017MNRAS.464.1211H,,,,0.961,0.002,2017MNRAS.464.1211H,0.14324743146,2E-11,2009ApJ...705....1C,,,,1680,-43,42,,2.08059692382812,0,0,,Gaia DR3 2067835682818358400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4FGL J2032.2+4127,308.0631,41.459,0.006846,,,,,,,2SXPS J203213.1+412723,308.05491,41.45665,0.000222222225533591,,4XMM J203213.1+412724,308.054763,41.456723,2.49172222222222E-05,,2CXO J203213.1+412724,308.05474540118,41.4567408371058,0.000201108914412621,,2MASS J20321312+4127243,308.054706,41.456768,1.66666662941376E-05,,2.06783568281836E+018,308.054669355906,41.4567587500388,3.31694622420602E-09,
EXO 2030+375,308.063626855121,37.6374323954656,1.70678221103218E-08,,B0Ve,1987A&A...182L..55M,Be,NS,,,,17.5,,1996MNRAS.280L..31P,46.0214,0.0005,2002ApJ...570..287W,,,,0.419,0.002,2002ApJ...570..287W,41.306,0.003,2021JApA...42...33J,,,,2410,-391,497,Y,32.5493812561035,1,,Y,Gaia DR3 2063791369815322752,,,,,,,,,,,,,,,,,,,,,EXO 2030+375,308.063,37.638,0.00300000011920929,,,,,,,,,,,,,,,,,,,,,,EXO 2030+375,308.061,37.627,0.0349999984105428,,2SXPS J203215.3+373814,308.06416,37.63743,0.000611111124356588,,4XMM J203215.2+373815,308.063631,37.637519,6.96722222222222E-05,,,,,,,2MASS J20321527+3738148,308.063646,37.637463,1.66666662941376E-05,,2.06379136981532E+018,308.063626855121,37.6374323954656,1.70678221103218E-08,
Cyg X-3,308.107422,40.957756,1.66666662941376E-05,,WN4/5-6/7,1996A&A...314..521V,WR,,7.2,,2022ApJ...926..123A,,,,0.19968476,0.00000003,2017ApJ...849..141B,,,,,,,,,,,,,,,,,1.57568311691284,1,1,Y,2MASS J20322578+4057279,,,,,,1H2030+407,307.9705,40.9304,0.0100658430647149,,,,,,,3A 2030+407,308.1106,40.9609,0,,Cyg X-3,308.107,40.958,0.00300000011920929,,2E 4376,307.657083333333,40.7897222222222,0.0133333333333333,,1WGA J2032.4+4057,308.1054,40.9619,0.0138888888888889,,,,,,,4FGL J2032.6+4053,308.1526,40.8939,0.165345,,Cyg X-3,308.136,40.948,0.026666667064031,,2SXPS J203225.7+405727,308.10713,40.95763,0.000222222225533591,,4XMM J203225.7+405730,308.107403,40.958401,0.000101351666666667,,2CXO J203225.7+405728,308.107394116402,40.9578444135096,0.000197190662880501,,2MASS J20322578+4057279,308.107422,40.957756,1.66666662941376E-05,,0,,,,
GRO J2058+42,314.698058298815,41.7769796852705,3.0647652844588E-09,,O9.5-B0IV-Ve,2005A&A...440..637R,Be,NS,,,,18,,2005A&A...441..235Z,55,,1998ApJ...499..820W,,,,,,,195.25,0.02,2020MNRAS.497.1059K,,,,8861,-927,1065,,0.998159468173981,,,,Gaia DR3 2065653598916388352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GRO J2058+42,314.734,41.782,0.0450000007947286,,2SXPS J205847.2+414637,314.69706,41.77704,0.000972222222222222,,,,,,,,,,,,2MASS J20584753+4146372,314.698057,41.777,1.94444445272287E-05,,2.06565359891639E+018,314.698058298815,41.7769796852705,3.0647652844588E-09,
SAX J2103.5+4545,315.898769692253,45.7515328321077,3.01180691975686E-09,,B0Ve,2004A&A...421..673R,Be,NS,,,,17.5,,1996MNRAS.280L..31P,12.66536,0.00088,2007MNRAS.374.1108B,,,,0.4055,0.0032,2007MNRAS.374.1108B,358.61,0.03,1998A&A...337L..25H,,,,6218,-448,576,Y,9.56057739257813,,1,Y,Gaia DR3 2162805896614571904,,,,,,,,,,,,,,,,,,,,,SAX J2103.5+4545,315.899,45.752,0.00583333323399226,,,,,,,,,,,,,,,,,,,,,,SAX J2103.5+4545,315.92,45.736,0.0299999992052714,,2SXPS J210335.6+454506,315.8987,45.7518,0.000361111097865634,,,,,,,2CXO J210335.6+454505,315.898719484267,45.7515403509989,0.000197327388635587,,2MASS J21033570+4545055,315.898784,45.751537,3.33333325882753E-05,,2.16280589661457E+018,315.898769692253,45.7515328321077,3.01180691975686E-09,
IGR J21347+4737,323.58486828065,47.6333791757063,3.1206050577263E-09,,B3V,2009A&A...495..121M,Be,NS,,,,12.5,,1996MNRAS.280L..31P,,,,,,,,,,322.7,0.6,2020ATel14291....1P,,,,8300,-805,851,Y,,1,,Y,Gaia DR3 1978365123143522176,,,,,,1H2131+473,323.3388,47.5526,0.0922549666916606,,4U 2129+47,323.317083333333,47.5486111111111,0.0270094897813754,,,,,,,IGR J21347+4737,323.585,47.634,0.0514999985694885,,,,,,,,,,,,1RXS  J213419.6+473810,323.58167,47.63625,0.00444444444444444,,,,,,,,,,,,,,,,,4XMM J213420.3+473800,323.584905,47.633382,6.72238888888889E-05,,,,,,,2MASS J21342037+4738002,323.584907,47.633389,1.66666662941376E-05,,1.97836512314352E+018,323.58486828065,47.6333791757063,3.1206050577263E-09,
Cep X-4,324.87785209105,56.986218529162,3.20274020648665E-09,,B1-B2Ve,1998A&A...332L...9B,Be,NS,,,,10.8,,1996MNRAS.280L..31P,20.85,0.05,2007A&A...470.1065M,,,,,,,65.3508,0.00014,2021ApJ...920..139M,,,,7446,-492,576,,2.91729331016541,,0,,Gaia DR3 2178178409188167296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1WGA J2139.4+5659,324.8742,56.9854,0.00361111111111111,,,,,,,,,,,,,,,,,2SXPS J213930.6+565908,324.87771,56.98567,0.000972222222222222,,,,,,,2CXO J213930.6+565910,324.877865153605,56.9862494887393,0.000197897290285646,,2MASS J21393068+5659104,324.877848,56.986237,1.66666662941376E-05,,2.17817840918817E+018,324.87785209105,56.986218529162,3.20274020648665E-09,
1H 2202+501,330.409191970223,50.1679523831388,3.11306548408336E-09,,Be,1964LS....C03....0H,Be,,,,,,,,,,,,,,,,,,,,-16.8,2.5,2017AJ....153..174C,1116,-16,14,,,,,,Gaia DR3 1979911002134040960,,,,,,1H2202+501,331.1879,50.4233,0.190985939299373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J22013820+5010046,330.409184,50.167953,1.66666662941376E-05,,1.97991100213404E+018,330.409191970223,50.1679523831388,3.11306548408336E-09,
4U 2206+543,331.98428755193,54.5184321708028,3.34735623457366E-09,,O9.5Vep,2006A&A...446.1095B,Be,NS,,,,18,,2005A&A...441..235Z,9.558,0.04,2014AN....335.1060S,,,,0.3,0.02,2014AN....335.1060S,392,,1992ApJ...401..678S,-54.5,1,2014AN....335.1060S,3104,-135,133,,1.08380746841431,1,,Y,Gaia DR3 2005653524280214400,,,,,,,,,,,,,,,,3A 2206+543,331.9763,54.5852,0.0551328885526413,,4U 2206+543,331.984,54.518,0.00816666682561239,,,,,,,,,,,,,,,,,,,,,,4U 2206+543,332.019,54.512,0.0283333341280619,,2SXPS J220756.2+543107,331.98429,54.51883,0.000972222222222222,,4XMM J220756.2+543106,331.984189,54.518425,0.000527779722222222,,,,,,,2MASS J22075623+5431064,331.984313,54.518459,1.94444445272287E-05,,2.00565352428021E+018,331.98428755193,54.5184321708028,3.34735623457366E-09,
SAX J2239.3+6116,339.836829795925,61.2740531188547,3.4604141385191E-09,,B0Ve,2017A&A...598A..16R,Be,NS,,,,17.5,,1996MNRAS.280L..31P,262,5,2000A&A...361...85I,,,,,,,1247.2,0.7,2001A&A...380L..26I,,,,7387,-675,855,,,,0,,Gaia DR3 2201091578667140352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4U 2238+60,339.812,61.261,0.05,,,,,,,,,,,,2CXO J223920.8+611626,339.836836124828,61.2739926545302,0.000198658285229087,,2MASS J22392085+6116266,339.836886,61.274059,1.94444445272287E-05,,2.20109157866714E+018,339.836829795925,61.2740531188547,3.4604141385191E-09,
MWC 656,340.738741405261,44.7217245997929,3.67811596434977E-09,,B1.5-B2IIIe,2014Natur.505..378C,Be,BH,5.4,1.6,2014Natur.505..378C,7.8,2,2010ApJ...723L..93W,60.37,0.04,2010ApJ...723L..93W,,,,0.1,0,2014Natur.505..378C,,,,-14.1,2.1,2014Natur.505..378C,1984,-76,80,,,,,,Gaia DR3 1982359580155628160,AGL J2241+4454,340.3,44.9,0.1,2010ATel.2761....1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2MASS J22425730+4443183,340.738777,44.72176,1.66666662941376E-05,,1.98235958015563E+018,340.738741405261,44.7217245997929,3.67811596434977E-09,
2MASS J22535512+6243368,343.479670877685,62.726882349923,4.20304403329889E-09,,BIII,2013A&A...556A.120M,,NS,,,,,,,,,,,,,,,,46.753,0.003,2021A&A...649A.118L,,,,9748,-1166,1676,,1.05140554904938,1,1,Y,Gaia DR3 2207277877757956352,,,,,,1H2252+621,343.6493,62.4367,0.202320922818225,,,,,,,,,,,,,,,,,,,,,,1WGA J2253.9+6242,343.4771,62.7259,0.00361111111111111,,1RXS  J225352.8+624354,343.47,62.73167,0.00722222222222222,,,,,,,,,,,,2SXPS J225355.1+624337,343.47967,62.72704,0.000249999993377262,,4XMM J225355.0+624336,343.479539,62.726874,9.80527777777778E-05,,2CXO J225355.0+624337,343.4793607131,62.7269904252261,0.000199226209159994,,2MASS J22535512+6243368,343.479704,62.726913,1.66666662941376E-05,,2.20727787775796E+018,343.479670877685,62.726882349923,4.20304403329889E-09,
